Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
2/28/19,43230,OH,Columbus,Franklin County,Gahanna,218,1515,-0.001976285,0.018829859,0.048442907,18797
2/28/19,92592,CA,Riverside-San Bernardino-Ontario,Riverside County,Temecula,219,2328,0.003448276,0.012173913,0.030544489,23438
2/28/19,34711,FL,Orlando-Kissimmee-Sanford,Lake County,Clermont,220,1629,0.008044554,0.044900577,0.069599475,21296
2/28/19,19111,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,221,1288,-0.000775795,0.003115265,0.027932961,17164
2/28/19,89117,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,222,1549,0.005844156,0.045914922,0.069751381,18783
2/28/19,10027,NY,New York-Newark-Jersey City,New York County,New York,223,3188,-0.000626959,0.031047865,0.023106547,6152
2/28/19,11236,NY,New York-Newark-Jersey City,Kings County,New York,224,2241,0.002684564,0.02516011,0.034626039,16097
2/28/19,30080,GA,Atlanta-Sandy Springs-Roswell,Cobb County,Smyrna,225,1555,0.00128783,0.006472492,0.033222591,15913
2/28/19,30041,GA,Atlanta-Sandy Springs-Roswell,Forsyth County,Cumming,226,1884,0.003729355,0.019480519,0.021138211,20249
2/28/19,74012,OK,Tulsa,Tulsa County,Broken Arrow,227,1237,0,0.000809061,0.008149959,20872
2/28/19,32218,FL,Jacksonville,Duval County,Jacksonville,228,1307,0.003069839,0.030757098,0.062601626,17149
2/28/19,30052,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,Loganville,229,1481,0.004748982,0.024204703,0.05035461,21200
2/28/19,21117,MD,Baltimore-Columbia-Towson,Baltimore County,Owings Mills,230,1799,0,0.003346347,0.021578648,16441
2/28/19,75035,TX,Dallas-Fort Worth-Arlington,Collin County,Frisco,231,2097,0.001432665,0.011577424,0.014513788,19748
2/28/19,91730,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Rancho Cucamonga,232,2183,0.001835704,0.01914099,0.040019057,15928
2/28/19,32244,FL,Jacksonville,Duval County,Jacksonville,233,1204,0.005008347,0.034364261,0.065486726,18573
2/28/19,60628,IL,Chicago-Naperville-Elgin,Cook County,Chicago,234,1398,0.00071582,0.020437956,0.044062733,20628
2/28/19,27834,NC,Greenville,Pitt County,Greenville,235,902,0.010078387,0.053738318,0.073809524,14643
2/28/19,90201,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Bell,236,2350,0.003844511,0.023073574,0.015557476,8172
2/28/19,92101,CA,San Diego-Carlsbad,San Diego County,San Diego,237,2658,0.004914934,0.029036005,0.030632028,13436
2/28/19,10457,NY,New York-Newark-Jersey City,Bronx County,New York,238,1968,0.00871348,0.050160085,0.087893864,3438
2/28/19,92109,CA,San Diego-Carlsbad,San Diego County,San Diego,239,3030,0.008319468,0.037671233,0.022957461,15216
2/28/19,32256,FL,Jacksonville,Duval County,Jacksonville,240,1309,0.003834356,0.033149171,0.051405622,13623
2/28/19,32822,FL,Orlando-Kissimmee-Sanford,Orange County,Orlando,241,1308,0.005380477,0.036450079,0.075657895,16144
2/28/19,90004,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,242,3507,0.002859594,0.020069808,0.04312909,6518
2/28/19,7093,NJ,New York-Newark-Jersey City,Hudson County,West New York,243,2154,-0.002777778,-0.004160888,-0.035378415,12322
2/28/19,38401,TN,Nashville-Davidson--Murfreesboro--Franklin,Maury County,Columbia,244,1248,0.001605136,0.021276596,-0.010309278,24377
2/28/19,33186,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,The Crossings,245,2018,0,0.006483791,0.018677436,25101
2/28/19,48103,MI,Ann Arbor,Washtenaw County,Ann Arbor,246,2164,0.010270775,0.057156815,0.056124939,19524
2/28/19,30062,GA,Atlanta-Sandy Springs-Roswell,Cobb County,Marietta,247,1912,0.00104712,0.007376185,0.008970976,21904
2/28/19,75206,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,248,1982,0.002022245,-0.003519356,0.004052685,9329
2/28/19,90706,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Bellflower,249,2491,0.002414487,0.018813906,0.036620891,12097
2/28/19,89052,NV,Las Vegas-Henderson-Paradise,Clark County,Henderson,250,1858,0.004867496,0.028223575,0.035097493,21613
2/28/19,30331,GA,Atlanta-Sandy Springs-Roswell,Fulton County,Atlanta,251,1321,0.003799392,0.030421217,0.060192616,16911
2/28/19,2155,MA,Boston-Cambridge-Newton,Middlesex County,Medford,252,2403,-0.000831601,0.00041632,-0.012330456,17689
2/28/19,80634,CO,Greeley,Weld County,Greeley,253,1739,0.006948466,0.036970781,0.070812808,20064
2/28/19,43026,OH,Columbus,Franklin County,Hilliard,254,1603,0.002501563,0.025591811,0.043619792,20994
2/28/19,10701,NY,New York-Newark-Jersey City,Westchester County,Yonkers,255,2318,0.002595156,0.022947926,0.027027027,8011
2/28/19,75217,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,256,1244,0.002417405,0.025556472,0.051563821,19220
2/28/19,29072,SC,Columbia,Lexington County,Lexington,257,1469,0.002046385,0.01520387,0.018018018,18726
2/28/19,91342,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,258,2737,0.002931477,0.022413149,0.067472699,19576
2/28/19,37130,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,Murfreesboro,259,1308,0.004608295,0.012383901,0.021875,16040
2/28/19,95123,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,260,3439,0,0.000873108,0.019567151,18125
2/28/19,33012,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,Hialeah,261,1776,0.004524887,0.030162413,0.023631124,18335
2/28/19,60626,IL,Chicago-Naperville-Elgin,Cook County,Chicago,262,1506,-0.003968254,0.004,0.040774015,15226
2/28/19,92335,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Fontana,263,1889,0.004787234,0.029427793,0.063027575,16174
2/28/19,11372,NY,New York-Newark-Jersey City,Queens County,New York,264,2203,-0.000907029,0.005018248,0.027518657,11099
2/28/19,60649,IL,Chicago-Naperville-Elgin,Cook County,Chicago,265,1290,-0.00309119,0.014948859,0.027070064,9886
2/28/19,92021,CA,San Diego-Carlsbad,San Diego County,El Cajon,266,2456,0.002039984,0.01951017,0.035413153,12465
2/28/19,23454,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,Virginia Beach,267,1635,0.000611995,0.013011152,0.021875,20334
2/28/19,93065,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Simi Valley,268,2858,0.002455279,0.014194464,0.025107604,21063
2/28/19,33063,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Margate,269,1543,0.003250975,0.019828156,0.049659864,24310
2/28/19,22193,VA,Washington-Arlington-Alexandria,Prince William County,Woodbridge,270,1893,0.00477707,0.035557987,0.049916805,22435
2/28/19,32174,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,Ormond Beach,271,1632,0.007407407,0.046153846,0.111716621,18376
2/28/19,44130,OH,Cleveland-Elyria,Cuyahoga County,Parma Heights,272,1186,0.000843882,0.002535926,0.011082694,17467
2/28/19,48185,MI,Detroit-Warren-Dearborn,Wayne County,Westland,273,1155,0.002604167,0.015831135,0.011383538,15378
2/28/19,92627,CA,Los Angeles-Long Beach-Anaheim,Orange County,Costa Mesa,274,3134,-0.000318979,0.009664948,0.034323432,12499
2/28/19,72401,AR,Jonesboro,Craighead County,Jonesboro,275,1011,-0.006876228,-0.025072324,-0.016536965,16669
2/28/19,27858,NC,Greenville,Pitt County,Greenville,276,1167,0.004302926,0.013020833,0.032743363,16116
2/28/19,20001,DC,Washington-Arlington-Alexandria,District of Columbia,Washington,277,2745,-0.001091703,0.005126327,-0.022783909,13223
2/28/19,2360,MA,Boston-Cambridge-Newton,Plymouth County,Plymouth,278,2037,0.009915716,0.036113937,0.037697402,23494
2/28/19,33027,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Miramar,279,1984,0.002020202,-0.003515821,0.0409234,29480
2/28/19,33311,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Fort Lauderdale,280,1649,0.003041363,0.023587834,0.038413098,19439
2/28/19,20878,MD,Washington-Arlington-Alexandria,Montgomery County,Gaithersburg,281,2489,-0.000401606,0.006469875,0.018412439,20945
2/28/19,23666,VA,Virginia Beach-Norfolk-Newport News,Hampton City,Hampton,282,1290,0.003891051,0.021377672,0.026252983,15635
2/28/19,33064,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Pompano Beach,283,1669,-0.001196888,0.010290557,0.035359801,21290
2/28/19,30022,GA,Atlanta-Sandy Springs-Roswell,Fulton County,Johns Creek,284,2266,0.003542958,0.020720721,0.032346241,21032
2/28/19,85705,AZ,Tucson,Pima County,Tucson,285,1087,0.012104283,0.063600783,0.078373016,9584
2/28/19,87121,NM,Albuquerque,Bernalillo County,Albuquerque,286,1122,-0.001779359,-0.007079646,0.001785714,20057
2/28/19,34953,FL,Port St. Lucie,Saint Lucie County,Port Saint Lucie,287,1563,0.003853565,0.024918033,0.049697784,25776
2/28/19,11218,NY,New York-Newark-Jersey City,Kings County,New York,288,2282,0.000438404,0.019205002,-0.016803102,12549
2/28/19,90011,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,289,2480,0.004048583,0.036789298,0.038961039,10655
2/28/19,8831,NJ,New York-Newark-Jersey City,Middlesex County,Monroe,290,2219,-0.00179937,-0.014215904,-0.01552795,22550
2/28/19,20019,DC,Washington-Arlington-Alexandria,District of Columbia,Washington,291,2031,0.002962963,0.048528653,0.052877138,13176
2/28/19,11223,NY,New York-Newark-Jersey City,Kings County,New York,292,2167,0.001386322,0.010727612,-0.024752475,11872
2/28/19,20147,VA,Washington-Arlington-Alexandria,Loudoun County,Ashburn,293,2438,0.000821018,0.012458472,0.026526316,18655
2/28/19,43701,OH,Zanesville,Muskingum County,Zanesville,294,898,-0.006637168,0,0.020454545,20608
2/28/19,91710,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Chino,295,2294,0.00218436,0.016843972,0.033333333,17701
2/28/19,90025,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,296,3702,0.001623377,0.01563786,0.023783186,10351
2/28/19,90027,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,297,3845,0.000260146,0.000260146,-0.004917184,6774
2/28/19,44077,OH,Cleveland-Elyria,Lake County,Painesville,298,1144,-0.000873362,-0.005217391,-0.018867925,21650
2/28/19,10021,NY,New York-Newark-Jersey City,New York County,New York,299,3682,0.008214677,0.03456027,0.021359223,20792
2/28/19,58103,ND,Fargo,Cass County,Fargo,300,1270,0.003159558,0.001577287,-0.017027864,9758
2/28/19,55901,MN,Rochester,Olmsted County,Rochester,301,1379,0.006569343,0.047076689,0.076502732,18965
2/28/19,94544,CA,San Francisco-Oakland-Hayward,Alameda County,Hayward,302,2885,0.002084057,0.027055892,0.041140383,14419
2/28/19,60616,IL,Chicago-Naperville-Elgin,Cook County,Chicago,303,1799,0.005027933,0.055751174,0.065758294,18752
2/28/19,30004,GA,Atlanta-Sandy Springs-Roswell,Fulton County,Milton,304,2214,0.002263468,0.01049749,0.002263468,20411
2/28/19,29730,SC,Charlotte-Concord-Gastonia,York County,Rock Hill,305,1194,0.017035775,0.099447514,0.089416058,17014
2/28/19,77082,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,306,1487,0.002697235,0.018493151,0.026224983,11008
2/28/19,43228,OH,Columbus,Franklin County,Columbus,307,1119,0.006294964,0.037071362,0.073896353,14386
2/28/19,37128,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,Murfreesboro,308,1526,0.001969796,0.031778229,0.035278155,17346
2/28/19,97402,OR,Eugene,Lane County,Eugene,309,1382,0.005090909,0.043018868,0.054961832,12552
2/28/19,27713,NC,Durham-Chapel Hill,Durham County,Durham,310,1496,0.002009377,0.007407407,0.016995241,15738
2/28/19,19124,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,311,1134,0.00265252,0.027173913,0.04805915,20403
2/28/19,35242,AL,Birmingham-Hoover,Jefferson County,Hoover,312,2045,-0.012077295,-0.056299031,0.038071066,17680
2/28/19,30127,GA,Atlanta-Sandy Springs-Roswell,Cobb County,Powder Springs,313,1431,0.005621926,0.022873481,0.039215686,22486
2/28/19,33313,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Lauderhill,314,1336,0.004511278,0.021406728,0.022188217,21002
2/28/19,71913,AR,Hot Springs,Garland County,Hot Springs,315,1109,-0.021182701,-0.038161318,-0.00893655,16277
2/28/19,95051,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Santa Clara,316,3646,0,0.002750275,0.0238697,13858
2/28/19,80525,CO,Fort Collins,Larimer County,Fort Collins,317,1840,0.003271538,0.018262313,0.047835991,17995
2/28/19,93727,CA,Fresno,Fresno County,Fresno,318,1398,0.00286944,0.017467249,0.027941176,16446
2/28/19,29464,SC,Charleston-North Charleston,Charleston County,Mount Pleasant,319,2387,0.00547599,0.016177097,0.00547599,19356
2/28/19,27703,NC,Durham-Chapel Hill,Durham County,Durham,320,1330,0.007575758,0.041503524,0.062300319,15746
2/28/19,77840,TX,College Station-Bryan,Brazos County,College Station,321,1324,0.009916095,-0.0082397,0.006079027,7811
2/28/19,75150,TX,Dallas-Fort Worth-Arlington,Dallas County,Mesquite,322,1450,0.001381215,0.006245663,0.009749304,13955
2/28/19,80015,CO,Denver-Aurora-Lakewood,Arapahoe County,Aurora,323,2164,0.003245248,0.008857809,0.016439643,21778
2/28/19,23223,VA,Richmond,Richmond City,Richmond,324,1207,0.002491694,0.022881356,0.021150592,15457
2/28/19,90731,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,325,2568,0.00234192,0.019452164,0.029258517,12496
2/28/19,27284,NC,Winston-Salem,Forsyth County,Kernersville,326,1252,0.004815409,0.031301483,0.045075125,18706
2/28/19,23452,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,Virginia Beach,327,1499,0.002005348,0.019727891,0.01903467,18675
2/28/19,91335,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,328,2837,0.002119392,0.022710887,0.051130048,16106
2/28/19,95687,CA,Vallejo-Fairfield,Solano County,Vacaville,329,2190,0.008751727,0.040380048,0.068814056,17272
2/28/19,32225,FL,Jacksonville,Duval County,Jacksonville,330,1493,0.005387205,0.02752925,0.060369318,19052
2/28/19,43068,OH,Columbus,Franklin County,Reynoldsburg,331,1351,0.002969562,0.013503376,0.039230769,15707
2/28/19,98115,WA,Seattle-Tacoma-Bellevue,King County,Seattle,332,2675,-0.000747105,0.006395786,-0.012915129,18381
2/28/19,42101,KY,Bowling Green,Warren County,Bowling Green,333,1018,0.006923838,0.028282828,0.019019019,10336
2/28/19,60622,IL,Chicago-Naperville-Elgin,Cook County,Chicago,334,2038,0.002952756,0.031376518,0.023092369,16697
2/28/19,85251,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Scottsdale,335,1577,0.007667732,0.034776903,0.052736983,18632
2/28/19,40601,KY,Frankfort,Franklin County,Frankfort,336,1046,0.002876318,0.029527559,0.03666997,16531
2/28/19,7087,NJ,New York-Newark-Jersey City,Hudson County,Union City,337,2119,-0.002823529,0,-0.041176471,9235
2/28/19,77007,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,338,2526,-0.000791139,0.003974563,0.010804322,14245
2/28/19,73160,OK,Oklahoma City,Cleveland County,Moore,339,1140,0.004405286,0.02610261,0.040145985,20947
2/28/19,33319,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Lauderhill,340,1400,0.001430615,0.00286533,0.030927835,23868
2/28/19,63123,MO,St. Louis,Saint Louis County,Affton,341,1170,0.003430532,0.012987013,0.001712329,19816
2/28/19,98682,WA,Portland-Vancouver-Hillsboro,Clark County,Vancouver,342,1707,0.000586166,0.01849642,0.027075812,16774
2/28/19,93536,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Lancaster,343,2213,0.003173164,0.027390901,0.035563875,20337
2/28/19,21215,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,344,1240,-0.000805802,-0.006410256,-0.008,18797
2/28/19,93550,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Palmdale,345,1825,0.001646542,0.012763596,0.080521018,17252
2/28/19,78501,TX,McAllen-Edinburg-Mission,Hidalgo County,McAllen,346,1105,-0.002707581,0.003633061,0.058429119,15683
2/28/19,11208,NY,New York-Newark-Jersey City,Kings County,New York,347,2224,0.00270514,0.017383349,0.013673655,10428
2/28/19,94509,CA,San Francisco-Oakland-Hayward,Contra Costa County,Antioch,348,2252,0.004908523,0.027372263,0.041628122,18468
2/28/19,37064,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,Franklin,349,2446,0.002459016,0.020016681,0.026868178,19404
2/28/19,30135,GA,Atlanta-Sandy Springs-Roswell,Douglas County,Douglasville,350,1347,0.003725782,0.042569659,0.07846277,22046
2/28/19,77057,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,351,1674,-0.000597015,0.00419916,-0.00652819,11084
2/28/19,60615,IL,Chicago-Naperville-Elgin,Cook County,Chicago,352,1510,-0.003957784,0.000662691,0.039944904,11040
2/28/19,32828,FL,Orlando-Kissimmee-Sanford,Orange County,Orlando,353,1800,0.002785515,0.032702238,0.073345259,17897
2/28/19,45601,OH,Chillicothe,Ross County,Chillicothe,354,988,-0.001011122,0.016460905,0,14915
2/28/19,89031,NV,Las Vegas-Henderson-Paradise,Clark County,North Las Vegas,355,1368,0.008106116,0.042682927,0.072100313,23336
2/28/19,95035,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Milpitas,356,3414,0.001173021,0.011855365,0.024917442,16894
2/28/19,93535,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Lancaster,357,1797,0.001672241,0.018707483,0.069642857,18400
2/28/19,14221,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,Amherst,358,1897,0.007970244,0.063937185,0.123815166,18046
2/28/19,94568,CA,San Francisco-Oakland-Hayward,Alameda County,Dublin,359,3204,0.00125,0.002189553,0.003759398,17100
2/28/19,19446,PA,Philadelphia-Camden-Wilmington,Montgomery County,Lansdale,360,1910,-0.0093361,-0.020512821,0.008980454,17368
2/28/19,85142,AZ,Phoenix-Mesa-Scottsdale,Pinal County,Queen Creek,361,1530,0.006578947,0.037991859,0.049382716,19041
2/28/19,76116,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,362,1479,0.002711864,0.017894012,0.027797081,11161
2/28/19,23451,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,Virginia Beach,363,1744,0.000573723,0.005767013,0.003452244,19594
2/28/19,89123,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,364,1459,0.006206897,0.036221591,0.059549746,21183
2/28/19,21122,MD,Baltimore-Columbia-Towson,Anne Arundel County,Pasadena,365,1905,-0.000524659,0.012221041,0.011683484,24344
2/28/19,93306,CA,Bakersfield,Kern County,Bakersfield,366,1286,0.003120125,0.019017433,0.03127506,18033
2/28/19,94122,CA,San Francisco-Oakland-Hayward,San Francisco County,San Francisco,367,4329,0.004874652,0.046410442,0.04087521,14328
2/28/19,78249,TX,San Antonio-New Braunfels,Bexar County,San Antonio,368,1510,0.00199071,0.026512576,0.037087912,14280
2/28/19,11225,NY,New York-Newark-Jersey City,Kings County,New York,369,2366,0.002117747,0.01457976,-0.01744186,7623
2/28/19,95758,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Elk Grove,370,1864,0.005393743,0.026431718,0.033259424,19313
2/28/19,60641,IL,Chicago-Naperville-Elgin,Cook County,Chicago,371,1850,0,0.036995516,0.044607566,13165
2/28/19,66061,KS,Kansas City,Johnson County,Olathe,372,1621,-0.002461538,0.005583127,0.022068096,18763
2/28/19,60660,IL,Chicago-Naperville-Elgin,Cook County,Chicago,373,1567,-0.001274697,0.010967742,0.043275632,14657
2/28/19,33321,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Tamarac,374,1595,0.000627353,0.018518519,0.03236246,25191
2/28/19,2301,MA,Boston-Cambridge-Newton,Plymouth County,Brockton,375,1900,0.013333333,0.083856246,0.039956212,14009
2/28/19,75043,TX,Dallas-Fort Worth-Arlington,Dallas County,Garland,376,1518,0.001980198,0.011325783,0.017426273,17300
2/28/19,19020,PA,Philadelphia-Camden-Wilmington,Bucks County,Bensalem,377,1707,0.002348796,0.040219378,0.038321168,14228
